"","a2","a3","a4","b","gamma","l","mu","p","phi1","phi2","phi3","phi4","ql","r2","r3","r4","t1","t2","t3","t4","vL","y1","y2","z1","z2","z3","z4","Error"
"612",0.065660269,0.019906114,0.004491407,0.543367627,0.846972569,0.005570118,0.042259206,0.267520946,0.78503072,0.586190083,0.306053332,0.399961687,8.863861619,0.108863672,0.007243603,0.035612147,0.007866085,0.01048951,0.09857289,0.04900457,0.001099929,0.13206629,0.893807385,0.896901073,0.606388492,0.855503317,0.413761829,1067120.69
"613",0.059727799,0.006912107,0.003728817,0.557858225,0.885887411,0.01034674,0.043939062,0.283174285,0.882466264,0.73405617,0.315387147,0.307297053,11.60574538,0.176877862,0.038694324,0.167168264,0.021373846,0.008257589,0.078189539,0.030813076,0.00102633,0.10556984,0.779785615,0.863714046,0.845111308,0.881283924,0.662214441,1067569.592
"614",0.078437431,0.006702028,0.0142975,0.539966685,0.889817341,0.008848028,0.014669639,0.230201937,0.810086138,0.729857806,0.342364116,0.346143602,14.92093587,0.187615827,0.018097907,0.048186767,0.050355559,0.012917272,0.073301171,0.009316806,0.000885352,0.87419802,0.643634265,0.879673087,0.78424286,0.875063583,0.522455401,1067957.323
"615",0.091409169,0.027246236,0.008529027,0.553068783,0.742549427,0.000465652,0.012387162,0.296487178,0.711954155,0.710838271,0.33694079,0.332981952,9.072219087,0.108858776,0.022768819,0.023326534,0.047923309,0.039379282,0.095360667,0.043307621,0.000871054,0.011446864,0.931625663,0.831021675,0.846017816,0.687450228,0.789780566,1069725.252
"616",0.060257393,0.008296366,0.010659194,0.563985294,0.408277164,0.001185898,0.046836329,0.289535792,0.740864517,0.608130906,0.344127852,0.301354738,10.01658669,0.145793491,0.007794155,0.01998269,0.064020879,0.096717321,0.091336282,0.025513326,0.000874652,0.225504497,0.672362505,0.866186738,0.664718226,0.8768536,0.780937301,1071971.782
"617",0.104663583,0.007842488,0.009916543,0.507711231,0.575101512,0.004326919,0.03583189,0.179277262,0.870347961,0.717050564,0.33256556,0.36249419,17.37171372,0.004008264,0.029280603,0.09914422,0.054638537,0.044018163,0.073740764,0.032196804,0.000935045,0.357870291,0.183126488,0.871691851,0.839731142,0.727558263,0.789136536,1072744.839
"618",0.081460065,0.035758249,0.001877493,0.515116349,0.938077923,0.005536764,0.008237914,0.276414629,0.69893688,0.685107331,0.32974764,0.348453476,11.3250215,0.142802819,0.061786716,0.070067307,0.005681035,0.001830679,0.070437392,0.038112196,0.001066157,0.628270435,0.942853609,0.816006414,0.739342834,0.829134356,0.753834129,1073652.661
"619",0.046402596,0.013918409,0.004250841,0.506712696,0.897029235,0.009439467,0.054041986,0.17172365,0.825509123,0.680415463,0.305598488,0.330240209,14.94596403,0.017224117,0.003047815,0.093054933,0.008344034,0.028424009,0.095714682,0.037371435,0.001061445,0.565511412,0.972310283,0.838337304,0.829861827,0.720573326,0.44345037,1073849.063
"620",0.088488191,0.034305216,0.005752045,0.53013136,0.670641975,0.001829525,0.000205241,0.265578421,0.770464406,0.783218326,0.303577994,0.456918994,9.536079483,0.141711045,0.026783911,0.043075183,0.068496287,0.082148416,0.07549777,0.072771722,0.000859787,0.36265888,0.940480405,0.837399686,0.881190278,0.747612164,0.556339485,1074529.486
"621",0.039318416,0.001822648,0.006304241,0.549951893,0.901125539,0.001565384,0.059229783,0.228337496,0.83177699,0.791966055,0.346268737,0.312899445,13.60069645,0.136995301,0.113372773,0.110715218,0.02954519,0.033672303,0.096852573,0.042186496,0.001019846,0.349514917,0.674687682,0.785921509,0.656230534,0.800344891,0.679009815,1075197.152
"622",0.041691319,0.019460464,0.00191018,0.563020078,0.805293489,0.003048817,0.008431819,0.299255426,0.687295944,0.585757937,0.348161497,0.32154111,8.396688555,0.0033666,0.019629742,0.009850153,0.036589562,0.09724041,0.094825078,0.084531543,0.000952959,0.375295507,0.335181489,0.809674421,0.850646118,0.897148265,0.410953946,1076841.279
"623",0.034454268,0.039429149,0.001296588,0.503110868,0.717657591,0.004575989,0.070592169,0.231986737,0.778614605,0.521913075,0.336700119,0.319788528,15.55306291,0.059107742,0.087726061,0.039737311,0.028374385,0.087495073,0.083257538,0.070448288,0.000866802,0.554520802,0.826445349,0.827779736,0.898884256,0.894861799,0.551971587,1077000.318
"624",0.013467853,0.00086908,0.006057971,0.523131434,0.808833827,0.000411858,0.041991426,0.19036729,0.84048848,0.509038363,0.354005787,0.374167638,16.35135291,0.125700868,0.060684443,0.157041322,0.024056721,0.092547566,0.075243454,0.026344727,0.001113016,0.068004803,0.68701578,0.864308051,0.853577302,0.674541056,0.382259336,1077589.606
"625",0.12377398,0.023210258,0.015278853,0.503151536,0.572005286,0.00702567,0.01204301,0.258502904,0.631879058,0.715416445,0.317633809,0.366921968,7.690575994,0.041898318,0.021140962,0.043907778,0.065532041,0.027068294,0.097229504,0.013355052,0.000930841,0.370980482,0.639937139,0.709678931,0.880963465,0.859314171,0.689474569,1077917.342
"626",0.021238923,0.021389816,0.012105349,0.529479678,0.59027762,0.002278783,0.017984095,0.235543697,0.656911477,0.516706049,0.346755743,0.447255503,16.08204955,0.114714116,0.041077687,0.001504076,0.001805569,0.037114026,0.065590841,0.044201179,0.001081438,0.236567493,0.085836599,0.784649747,0.814800433,0.862341815,0.592045729,1078546.599
"627",0.004170603,0.039237121,0.007307114,0.508306957,0.936571821,0.002266606,0.03183865,0.160292658,0.895761769,0.53330656,0.329954693,0.449345075,23.29278866,0.103830702,0.049978923,0.063174385,0.047182227,0.079124736,0.067974959,0.052754974,0.000838638,0.563614209,0.711988618,0.895853621,0.686310255,0.85096704,0.678838811,1078736.655
"628",0.103948203,0.005022364,0.004412542,0.527104308,0.932224013,0.00080555,0.008442295,0.247568022,0.609456862,0.639512727,0.303940899,0.315416396,7.059290141,0.097334315,0.071991549,0.096853055,0.005334563,0.0430755,0.089578462,0.075106842,0.001156058,0.571743841,0.080970764,0.601963717,0.881023341,0.82090247,0.700343907,1079829.757
"629",0.137518509,0.000213371,0.011147087,0.536305027,0.714846177,0.02522473,0.040105723,0.209311414,0.617777773,0.560282419,0.311664193,0.343240609,14.00134077,0.181785502,0.025663344,0.165692812,0.068211897,0.002609659,0.091963855,0.000601086,0.000733099,0.062742423,0.338389201,0.880830782,0.849960586,0.857014258,0.541166883,1081011.947
"630",0.008519064,0.022681139,0.010229123,0.51988681,0.137438272,0.003146243,0.008050279,0.159168807,0.656009544,0.73663435,0.307271123,0.352573473,25.96394839,0.01030948,0.010290113,0.031247465,0.003301848,0.089260308,0.052057457,0.0101341,0.000992367,0.643792294,0.547414122,0.823789012,0.7875009,0.796212682,0.262097534,1082523.294
"631",0.043905154,0.000226164,0.007572822,0.539642938,0.674769726,0.01875001,0.026724269,0.187649999,0.640921384,0.519178208,0.328052839,0.345456794,15.16618749,0.012825292,0.00816302,0.004135484,0.065648768,0.099369156,0.085209428,0.060056388,0.000765091,0.022097412,0.91171128,0.891454042,0.891255483,0.827231437,0.659959782,1084039.773
"632",0.007292645,0.005325681,0.019293655,0.531760513,0.834076923,0.016956934,0.050612575,0.179790191,0.718274798,0.52584524,0.330678019,0.413493316,23.52638607,0.097922307,0.053719192,0.026556368,0.06772403,0.078173451,0.072828013,0.019857532,0.000611231,0.267120704,0.775278785,0.838785214,0.865730341,0.873451811,0.68519996,1084403.746
"633",0.015761261,0.017730118,0.006065679,0.581120897,0.904697741,0.009167596,0.056289153,0.242173636,0.617592225,0.556114772,0.342874948,0.307995916,21.82117492,0.109007488,0.030435414,0.053944907,0.055988799,0.07333159,0.06089521,0.044931166,0.000568529,0.219116912,0.078454448,0.701772435,0.756358569,0.731775402,0.78404349,1086280.268
"634",0.070877573,0.015190554,0.002940518,0.503535203,0.860813922,0.009332041,0.000135378,0.225096193,0.750506187,0.512817947,0.30779347,0.3094749,8.507840401,0.149242601,0.01389663,0.01574786,0.009517068,0.003399931,0.083810449,0.066013064,0.0011367,0.170592522,0.763720812,0.733427908,0.781080313,0.695556416,0.791892648,1087664.573
"635",0.023660248,0.001200107,0.003635235,0.53054114,0.883855311,0.00858189,0.010963973,0.171638374,0.656415884,0.634244905,0.407776369,0.315738147,19.2899932,0.011086753,0.021259232,0.140134959,0.002441823,0.0895425,0.096481912,0.019292305,0.001029582,0.274090391,0.997492421,0.810225815,0.807953443,0.744613784,0.533816943,1088197.84
"636",0.062147137,0.028292306,0.015508598,0.502524476,0.847421199,0.002822765,0.057812199,0.180855135,0.654552143,0.598093674,0.368855416,0.426034176,27.17691945,0.025074396,0.059360704,0.052918207,0.041349844,0.053875324,0.066753521,0.021406799,0.000724056,0.456465356,0.454139641,0.787307959,0.76800065,0.893395748,0.66006729,1089458.841
"637",0.068831959,0.007721262,0.014715832,0.552698079,0.151254559,0.007801936,0.042804857,0.24761148,0.676302885,0.631687215,0.308742007,0.462692021,23.34402583,0.074910016,0.01617242,0.010718527,0.018354003,0.04437731,0.042810893,0.029725737,0.00090762,0.091220246,0.002847265,0.883519847,0.842641268,0.712036271,0.764861608,1089996.312
"638",0.014017126,0.047300226,0.034659121,0.507507922,0.906237779,0.001949517,0.009060865,0.185623971,0.713453838,0.524637457,0.369589589,0.423079865,22.62601204,0.059830376,0.028275906,0.006613555,0.066632858,0.092375556,0.071606552,0.017706289,0.000583588,0.570616991,0.59925424,0.870376417,0.886242133,0.887970887,0.724016339,1091934.759
"639",0.056439947,0.005599613,0.000198832,0.54188544,0.971028421,7.6e-05,0.006966806,0.200044375,0.894626964,0.561502487,0.318494647,0.388954023,12.45074013,0.059391417,0.043929414,0.130074828,0.007961097,0.003472991,0.067266117,0.099238113,0.00119534,0.475555262,0.833437373,0.863175806,0.768955389,0.879004391,0.640184543,1093187.095
"640",0.001445514,0.010646365,0.008849801,0.515167606,0.734750144,0.004016286,0.038797062,0.194639997,0.863260701,0.595093547,0.333420068,0.349022917,14.15370174,0.119158353,0.049900732,0.060602558,9.6e-05,0.085013124,0.081032036,0.009647857,0.001187247,0.207049667,0.864044618,0.799786069,0.877043717,0.710618233,0.767472447,1095411.227
"641",0.033625503,0.000499903,0.000362071,0.563469017,0.435137272,0.00067181,0.024750271,0.202873866,0.844284127,0.628427306,0.336210745,0.312821107,13.29219539,0.060094426,0.052917168,0.095057703,0.006415249,0.035860966,0.079277731,0.067370476,0.001181501,0.079446714,0.551049236,0.888840503,0.806484214,0.765651975,0.773121317,1095477.751
"642",0.061682673,0.009479254,0.009588319,0.536957213,0.676855266,0.003547609,0.039515353,0.187099348,0.628062269,0.517359801,0.386864457,0.344089032,21.14525133,0.008228766,0.081246482,0.098061345,0.017957831,0.029338784,0.082689118,0.01911604,0.000948453,0.171004029,0.984924971,0.876364308,0.783646985,0.777237225,0.458621203,1095488.081
"643",0.072974197,0.002022866,0.005789201,0.500296438,0.955849423,0.0062119,0.040073873,0.12148427,0.85580738,0.67173168,0.324896088,0.431354502,19.94520485,0.178411274,0.145580858,0.060812119,0.021300211,0.000170157,0.093806556,0.027893948,0.001071341,0.418233587,0.977784327,0.889974306,0.66256564,0.850760693,0.689941811,1096711.366
"644",0.138201656,0.003025687,0.012574758,0.535267546,0.980697598,0.010402679,0.011606793,0.218747192,0.8683123,0.855201337,0.330138476,0.404494105,20.70452754,0.152962072,0.071709531,0.187634637,0.089342537,0.036076091,0.051844211,0.020528614,0.000633126,0.49162182,0.837873101,0.847991185,0.830870657,0.765663258,0.682744775,1096912.115
"645",0.052955144,0.016736513,0.001609494,0.577515108,0.699498126,0.000244733,0.001991875,0.276021379,0.721817081,0.512971001,0.30118457,0.403866239,12.42637466,0.066247475,0.106263293,0.016525178,0.025168845,0.047306612,0.054235316,0.076505771,0.001001359,0.049075194,0.182430884,0.868278268,0.773334251,0.778933339,0.73518699,1099011.686
"646",0.051104765,0.015474435,0.008962733,0.501494968,0.671033883,0.000872617,0.012801771,0.21395168,0.706642746,0.561608649,0.311141154,0.324614932,7.432329271,0.1532898,0.014725833,0.007401913,0.002954501,0.00349702,0.095623121,0.039872616,0.001207725,0.18179533,0.179108402,0.776071047,0.864610164,0.877115589,0.723675036,1099529.669
"647",0.068842114,0.017540027,0.003079801,0.508591568,0.471192879,0.000391582,0.001688215,0.17384002,0.830186995,0.5522826,0.302071262,0.361280903,10.35237683,0.015178917,0.05067361,0.012466993,0.009959857,0.015617286,0.079322477,0.098234142,0.001176192,0.127075066,0.265225634,0.823298075,0.870204461,0.74910668,0.784972248,1100147.147
"648",0.117998123,0.024088764,3.82e-06,0.501329349,0.88800627,0.004549655,0.08924219,0.286604928,0.768928661,0.707596917,0.39352248,0.334337825,14.08044938,0.1623866,0.028107255,0.01096799,0.035790651,0.010921891,0.09941137,0.073233522,0.000816077,0.094530826,0.985071608,0.86542727,0.797635875,0.816431853,0.423568292,1100600.516
"649",0.062322662,0.014745787,0.002168495,0.509834359,0.406914766,0.013206097,0.017497047,0.237730943,0.880514965,0.575309278,0.332610875,0.395435245,10.92925645,0.055408104,0.015942214,0.01392073,0.008497765,0.007325029,0.082929712,0.084213672,0.00111889,0.024202452,0.941343851,0.873678309,0.695548041,0.750931204,0.633733596,1101609.222
"650",0.016762782,0.024800798,0.024023714,0.521153908,0.560989178,0.002257057,0.019199897,0.183636856,0.606194829,0.602223664,0.336851992,0.453522717,19.29436462,0.047753292,0.040189435,0.076475303,0.016697785,0.099050538,0.075003463,0.013319539,0.000885556,0.013407869,0.067735905,0.809727608,0.866910577,0.818915857,0.799690814,1102674.277
"651",0.059318175,0.001872135,0.000282978,0.524854222,0.989321832,0.011867136,0.077778682,0.243334969,0.864774994,0.63256662,0.417518295,0.353099826,20.17337085,0.040939323,0.001187519,0.166412186,0.010831162,0.019005244,0.078442831,0.036560633,0.001031423,0.15762706,0.727883089,0.834311121,0.795805197,0.75402793,0.445553335,1102913.447
"652",0.07587042,0.013744641,0.008846958,0.539554069,0.896191368,0.013247613,0.028572054,0.255738075,0.640508915,0.571332109,0.311180316,0.306229289,14.62183415,0.027042159,0.012924717,0.026020325,0.002139159,0.005665704,0.05751931,0.008947106,0.001109756,0.47084111,0.91565469,0.897417129,0.835519322,0.859455928,0.475344069,1103596.863
"653",0.043582228,0.026768221,0.003792045,0.53111169,0.483050343,0.003903177,0.035734242,0.285773387,0.62327556,0.53004739,0.386789253,0.421639509,26.71425287,0.150460873,0.029293668,0.004905981,0.003632758,0.019087297,0.043668503,0.02364807,0.000967287,0.03689528,0.948326911,0.825674893,0.877238202,0.870923472,0.465242236,1103988.16
"654",0.045042191,0.033469503,0.001799226,0.508045626,0.607765327,0.002429627,0.013178705,0.279315816,0.896988807,0.555397872,0.309435392,0.353254982,9.10038196,0.090426597,0.081596621,0.137539509,0.016669731,0.024413359,0.068230738,0.055160238,0.001134032,0.042436345,0.756472421,0.88048496,0.682498902,0.747996976,0.640359926,1105143.418
"655",0.127310772,0.062414585,0.003066749,0.531176702,0.958165803,0.000234897,0.001880718,0.282184548,0.66910366,0.717063086,0.335654862,0.344647947,16.68301363,0.149128815,0.073585413,0.011514719,0.051847871,0.030381855,0.049949588,0.045460508,0.000698445,0.787061674,0.544722236,0.827553252,0.889160536,0.75160255,0.392065894,1105265.607
"656",0.085751738,0.005667358,0.020012709,0.52074908,0.730361455,0.0093831,0.052590277,0.200632624,0.617537188,0.734823295,0.371673226,0.329445409,17.93273321,0.138360784,0.104574171,0.062370911,0.033432077,0.078392605,0.09613814,0.003459443,0.000783671,0.373319531,0.508046306,0.849627381,0.669386766,0.831484745,0.684251893,1105433.677
"657",0.016003102,0.013097699,0.009612975,0.5308537,0.224195929,0.000210061,0.010464731,0.266499939,0.664784761,0.580813434,0.369087262,0.363027101,10.02979243,0.132921877,0.11143439,0.068840649,0.018496523,0.094016522,0.085974221,0.016607653,0.001097972,0.205983209,0.891637688,0.807428889,0.751998901,0.697286473,0.499956048,1106426.288
"658",0.018381207,0.018635039,0.004652093,0.51970084,0.017026408,0.00653775,0.018822619,0.141491564,0.726886074,0.557772395,0.324242674,0.492503132,27.40884475,0.03863543,0.022324996,0.064726229,0.023774883,0.068518748,0.059403323,0.07045559,0.000919217,0.355986622,0.356653106,0.86437871,0.734643873,0.873915585,0.763956705,1106653.571
"659",0.025609848,0.018847151,0.013245014,0.507058628,0.499599092,0.01095985,0.036430101,0.209146475,0.729173026,0.619403352,0.552517097,0.344465264,27.67899589,0.038627624,0.061327516,0.126976839,0.051096124,0.084715157,0.084858537,0.012602648,0.000619113,0.020016466,0.624062142,0.87735926,0.849343895,0.862477296,0.363876153,1106675.765
"660",0.039285227,0.018231982,0.010365587,0.515277783,0.696188479,0.007050804,0.026177905,0.275262907,0.631413509,0.555400927,0.357199466,0.332399685,15.09924197,0.005694588,0.005635691,0.020986493,0.016806597,0.067097617,0.057593383,0.018540055,0.001018366,0.364121046,0.90434042,0.752363621,0.708848485,0.898890683,0.578112799,1107078.339
"661",0.076343769,0.020601283,0.005093121,0.553761316,0.949669459,0.000697406,0.00369705,0.241241619,0.669050179,0.611015533,0.312654216,0.314238333,8.075915419,0.065412705,0.055047918,0.165130644,0.017805465,0.02043431,0.097626237,0.03472324,0.001087558,0.035956798,0.761780475,0.884328734,0.867927537,0.893786362,0.632417173,1109546.898
"662",0.102283452,0.002824962,0.007440035,0.50449682,0.792248939,0.003676772,0.012024588,0.267643328,0.883516943,0.856228411,0.332198835,0.343591051,8.944439145,0.041412555,0.035744848,0.048390031,0.014524774,0.012283873,0.074761319,0.019919795,0.001183273,0.453613892,0.614774731,0.703237336,0.884093107,0.718323399,0.525535571,1109853.328
"663",0.100070484,0.033154512,0.014177751,0.507409149,0.834274562,0.002550612,0.028814287,0.169641047,0.607425633,0.500358396,0.320135268,0.461308759,19.3705981,0.19507796,0.024749719,0.011114391,0.026299868,0.000545318,0.069730822,0.005819562,0.000958003,0.092310092,0.766696366,0.838078324,0.733575565,0.879705924,0.427963452,1110781.335
"664",0.121511352,0.020234584,0.018979338,0.511234361,0.829314496,0.004899925,0.022615199,0.251366653,0.825518014,0.868658921,0.338633508,0.473618709,10.03961998,0.177785514,0.067114668,0.100878473,0.063666824,0.014807092,0.094586651,0.015744867,0.000946566,0.170068476,0.108131094,0.881458083,0.734879513,0.827005717,0.721194115,1111517.693
"665",0.00779502,0.023496192,0.015018098,0.563998547,0.971163154,0.005202593,0.014902169,0.299316167,0.668103778,0.532603714,0.35505938,0.422157296,22.76908906,0.02968278,0.005566897,0.083903827,0.017608678,0.045602383,0.038816959,0.005978791,0.000908847,0.227695502,0.841260842,0.879782924,0.895314921,0.848138764,0.594121709,1111570.264
"666",0.077517371,0.033925772,0.008471212,0.531395114,0.340341758,0.000575683,0.039744733,0.204389723,0.891905294,0.677494109,0.305669624,0.375977689,20.89508583,0.10581824,0.067415485,0.163999577,0.061115094,0.045787531,0.05783605,0.025756033,0.000770582,0.010968741,0.781034605,0.766791772,0.80443832,0.823506397,0.710563236,1113143.599
"667",0.124400658,0.003976617,0.038941899,0.512555982,0.943266628,0.005416931,0.044006454,0.290913239,0.627716396,0.736827523,0.300915522,0.48036177,10.78735911,0.01118693,0.056637722,0.011780345,0.037047302,0.050197817,0.086165911,0.012087117,0.000815562,0.739407474,0.06036972,0.85231268,0.879664143,0.849092542,0.362772856,1113416.431
"668",0.196288076,0.018425447,0.006738018,0.529530442,0.971910409,0.004028641,0.061763518,0.284253824,0.791473881,0.79580096,0.397373875,0.301432579,13.85724232,0.166904414,0.005954314,0.020828897,0.083801825,0.017898707,0.087960698,0.043431224,0.000742944,0.626653803,0.256531107,0.881270276,0.784258427,0.897560949,0.726524928,1114320.632
"669",0.035459118,0.011717272,0.001581736,0.596103101,0.988172314,0.00020117,0.033185113,0.238911228,0.626133699,0.611237505,0.312184544,0.300731873,12.14277631,0.044509288,0.105095369,0.19806702,0.005694316,0.094621343,0.081406658,0.051591315,0.001081529,0.292377937,0.666530214,0.849085186,0.721126543,0.881627085,0.751333901,1115899.471
"670",0.103763566,0.008051142,0.006283259,0.557092809,0.719027866,0.002673608,0.004608533,0.225789735,0.70520105,0.515177976,0.31891679,0.362289492,14.86786681,0.004306738,0.025151252,0.033550849,0.006000674,0.02257237,0.071713645,0.049070785,0.000976915,0.637160978,0.588495233,0.790704708,0.879242018,0.836615155,0.730230839,1116578.118
"671",0.046895529,0.02064457,0.00576855,0.500055157,0.870836137,0.008164423,0.083879798,0.246584465,0.884735859,0.574993484,0.319072404,0.362426262,14.64830025,0.000526361,0.03737702,0.170134401,0.013416227,0.052456362,0.076254919,0.023627071,0.001033922,0.024026247,0.858160617,0.818074547,0.643611005,0.843292738,0.788714123,1116666.014
"672",0.15736138,0.024089185,0.010158456,0.547938974,0.986838899,0.001003723,0.010631603,0.267397608,0.709142702,0.777384686,0.441192499,0.393392824,18.62017567,0.179546102,0.078007271,0.151683142,0.065325347,0.038454629,0.077489006,0.012353136,0.000566014,0.92626504,0.719025213,0.823048019,0.705548523,0.67903332,0.796334494,1117091.904
"673",0.043243725,0.019872295,0.019047037,0.52559485,0.766301424,0.001500834,0.052780995,0.189013947,0.656052931,0.508740292,0.31435115,0.300400685,15.50391934,0.164264833,0.06569026,0.034520764,0.04452845,0.060754567,0.099825744,0.008119126,0.000781404,0.226983826,0.872318175,0.847998088,0.856799337,0.665939404,0.701406909,1119066.395
"674",0.061543497,0.046133192,0.003691174,0.502341544,0.575763979,0.019553771,0.041461749,0.225655104,0.753658179,0.732971265,0.309778762,0.343426246,24.12260989,0.093686886,0.018368979,0.090500921,0.0479886,0.068624851,0.047639107,0.033697335,0.000656914,0.102335001,0.659493733,0.870398793,0.823514023,0.84314103,0.724109634,1121389.243
"675",0.126587164,0.048611905,0.005736019,0.516413505,0.916595398,0.009105632,0.019882303,0.298299006,0.614408751,0.792707881,0.338630968,0.32464003,9.96307017,0.024070935,0.016851197,0.170006839,0.042444478,0.030112101,0.084358281,0.034819036,0.000852695,0.035613147,0.699911646,0.811557629,0.866414353,0.830869629,0.578685993,1124542.376
"676",0.079733043,0.021033054,0.022516914,0.520483961,0.817363881,0.00256489,0.016506928,0.252161918,0.635698366,0.742067983,0.3254928,0.388405351,9.811193054,0.195418694,0.018837896,0.046422646,0.022810772,0.006067959,0.087708196,0.009114148,0.001038013,0.336494832,0.301493919,0.862452447,0.881503584,0.748046533,0.569730921,1124561.62
"677",0.087404099,0.176766625,0.051039706,0.999971546,0.392557748,0.002698412,0.050402578,0.25697979,0.731019322,0.720719724,0.727727447,0.321166787,27.69414126,0.065902042,0.181741596,0.089564486,0.092639937,0.071408224,0.057878642,0.01156328,0.000251502,0.967274807,0.464813038,0.785512299,0.814312122,0.818761851,0.681995624,1125398.166
"678",0.022435969,0.025505947,0.001644549,0.540181197,0.345361795,0.011195903,0.008595479,0.220121245,0.645434621,0.567599043,0.321034212,0.380141567,11.97029638,0.064296716,0.005115141,0.024030349,0.035787389,0.096575578,0.08378837,0.086392079,0.000899359,0.341878809,0.857613532,0.881776021,0.814385751,0.75294753,0.511108684,1125557.499
"679",0.055522692,0.035015086,0.004460861,0.546556798,0.498652476,0.009420447,0.038739964,0.259145421,0.608334613,0.541412044,0.323563478,0.305938013,11.90542163,0.074380817,0.011688648,0.063623275,0.082220006,0.094649644,0.097296053,0.072345441,0.000536922,0.38651309,0.395429825,0.819618476,0.817804825,0.833886211,0.504452206,1127079.62
"680",0.128150267,0.001080539,0.002480214,0.581982134,0.787460396,0.003358614,0.024159885,0.286552719,0.714010578,0.739404721,0.365608103,0.353371343,15.58057162,0.09321393,0.00771471,0.091099603,0.050683989,0.016758923,0.063445223,0.052974276,0.000826738,0.259002179,0.241845579,0.642568181,0.825452311,0.878528585,0.60961814,1128882.07
"681",0.011771602,0.028163983,0.004757183,0.517962971,0.920851853,0.001115,0.034785788,0.250929873,0.81187236,0.575678483,0.304253821,0.338241192,12.54338885,0.152072922,0.048119722,0.043173205,0.00457475,0.066546731,0.055721003,0.042984932,0.001180336,0.282164986,0.797741059,0.880507524,0.782328193,0.783273523,0.624180383,1129224.669
"682",0.150258847,0.005742336,0.010082448,0.521719004,0.895574626,0.009855669,0.022353701,0.209877869,0.88124521,0.808474027,0.392758324,0.413179248,20.86569493,0.103316652,0.070595343,0.076574444,0.055639217,0.013198422,0.070417671,0.016169487,0.000823112,0.387276214,0.994209178,0.89290436,0.811276886,0.789843009,0.556086453,1129767.716
"683",0.00219686,0.008169503,0.009156938,0.552258737,0.095529656,0.006053106,0.013910874,0.290794106,0.879926707,0.543556395,0.363699173,0.343313551,15.86268596,0.01364918,0.122420232,0.055835256,0.005714135,0.08734601,0.047624611,0.004571929,0.001164474,0.076271737,0.791669677,0.759911509,0.771097096,0.805432382,0.490345998,1130507.342
"684",0.021357174,0.039843806,0.002299298,0.524024221,0.707426188,0.000104989,0.028865794,0.184530814,0.629379934,0.569909818,0.301660068,0.464250725,26.37940369,0.034817552,0.135850001,0.030575105,0.000482475,0.035002082,0.041120735,0.061924446,0.00109267,0.00572277,0.374494072,0.78080867,0.763342989,0.65067861,0.556814046,1131691.465
"685",0.07748483,0.014812942,0.00605562,0.51936962,0.739063422,0.005390709,0.012768131,0.210049404,0.878562349,0.712918542,0.321052577,0.301895448,9.432147844,0.079750061,0.013617457,0.174531943,0.005397619,0.021765268,0.093010628,0.011713805,0.001162114,0.33494318,0.417352798,0.805354231,0.84610289,0.89139893,0.674453657,1132825.481
"686",0.018648646,6.88e-05,0.013752369,0.52743006,0.655004194,0.009696785,0.045196072,0.219832239,0.892731713,0.544319205,0.303281595,0.3274928,13.32933054,0.083206573,0.051470879,0.032683953,0.001339173,0.086918495,0.065778933,0.000560694,0.001184315,0.049418608,0.620211049,0.763656347,0.776534663,0.852816956,0.271850635,1133585.99
"687",0.077254314,0.003970546,0.005341724,0.557870857,0.337529587,0.00090546,0.079600104,0.271599533,0.88297965,0.521911458,0.352548632,0.329202833,12.75838355,0.196752385,0.006223671,0.168586289,0.051246294,0.026582255,0.088425748,0.03004548,0.000962639,0.010534285,0.740833373,0.880539839,0.855460597,0.800817116,0.764181451,1134711.844
"688",0.068234452,0.024303618,0.001708084,0.553904563,0.565327126,0.001769018,0.02268668,0.226588212,0.653999954,0.625887687,0.315723948,0.316293591,13.3497245,0.073361046,0.007380543,0.122016732,0.003024182,0.035882537,0.073234533,0.022024358,0.001085923,0.010704469,0.742220707,0.87955824,0.881223895,0.893720934,0.116489036,1138487.247
"689",0.128261335,0.00700925,0.016548676,0.502211577,0.696645521,0.012592672,0.085926805,0.244491928,0.611357466,0.879103934,0.373999709,0.342736619,20.00045356,0.184423089,0.08079875,0.044611616,0.040849133,0.002803642,0.074127984,0.008983773,0.000780078,0.164422278,0.998902275,0.817424652,0.781337253,0.67352157,0.77446152,1138503.958
"690",0.084176145,0.017308082,0.005715644,0.567145166,0.932091565,0.003293767,0.018900408,0.238207209,0.650949215,0.582479627,0.318142755,0.300047014,9.696796169,0.12178505,0.048152276,0.137258746,0.037471549,0.006668005,0.096196005,0.032146494,0.0009924,0.794293175,0.944700926,0.886695414,0.830858201,0.832172361,0.511358829,1140451.361
"691",0.031297813,0.0301068,0.00443486,0.51664963,0.910840281,0.00757204,0.001918411,0.224198888,0.709094664,0.616559444,0.354217854,0.350916846,12.05137987,0.139720889,0.035777068,0.16910014,0.017259891,0.098320539,0.097108476,0.023458768,0.000925647,0.277755242,0.982251277,0.870731758,0.823995959,0.795165093,0.493500695,1145796.143
"692",0.10897807,0.016718131,0.008173448,0.541785892,0.86127881,0.006442885,0.000651798,0.227879785,0.693274564,0.548011542,0.338077337,0.337378594,15.99024972,0.146338486,0.076846592,0.116064011,0.058674326,0.00649521,0.065219279,0.020048256,0.000779468,0.831950415,0.692902991,0.65530376,0.826800293,0.81341946,0.362395583,1146042.168
